LocalTime;T;Po;P;Pa;U;DD
07.03.2015 17:00;8.4;769.3;771.3;-0.9;72;Ветер
07.03.2015 14:00;8.3;770.2;772.2;-0.4;74;Ветер
07.03.2015 11:00;6.8;770.6;772.6;0.4;84;Ветер
07.03.2015 08:00;4.4;770.2;772.2;0.3;93;Ветер
07.03.2015 05:00;4.4;769.9;771.9;0.3;93;Ветер
07.03.2015 02:00;4.2;769.6;771.7;0.3;95;Ветер
06.03.2015 23:00;4.2;769.3;771.4;-0.6;92;Ветер
06.03.2015 20:00;3.8;769.9;772;-0.4;83;Ветер
06.03.2015 17:00;4.1;770.3;772.4;-0.9;74;Ветер
06.03.2015 14:00;4.5;771.2;773.2;-0.8;64;Ветер
06.03.2015 11:00;3.5;772;774;-0.3;73;Ветер
06.03.2015 08:00;-0.6;772.3;774.4;0.3;96;Ветер
06.03.2015 05:00;-1.9;772;774.2;0.1;94;Штиль
06.03.2015 02:00;1.7;771.9;774;0.2;77;Штиль
05.03.2015 23:00;1.8;771.7;773.8;1.2;78;Ветер
05.03.2015 20:00;2.4;770.5;772.6;1.5;77;Ветер
05.03.2015 17:00;4.1;769;771.1;1.2;68;Ветер
05.03.2015 14:00;5.2;767.8;769.9;1.1;80;Ветер
05.03.2015 11:00;4.8;766.7;768.7;1;73;Ветер
05.03.2015 08:00;1.7;765.7;767.8;0.9;86;Ветер
05.03.2015 05:00;1;764.8;766.8;1;94;Ветер
05.03.2015 02:00;1.4;763.8;765.8;1.2;92;Ветер
04.03.2015 23:00;0.8;762.6;764.6;1.1;90;Ветер
04.03.2015 20:00;1.6;761.5;763.6;2.2;87;Ветер
04.03.2015 17:00;2.4;759.3;761.3;2.7;93;Ветер
04.03.2015 14:00;2.5;756.6;758.6;1.4;91;Ветер
04.03.2015 11:00;1.9;755.2;757.2;0;95;Ветер
04.03.2015 08:00;0.1;755.2;757.2;-1.1;96;Ветер
04.03.2015 05:00;-0.3;756.3;758.4;-1.2;88;Ветер
04.03.2015 02:00;1.4;757.5;759.5;0.1;82;Ветер
03.03.2015 23:00;3.1;757.4;759.4;0.7;81;Ветер
03.03.2015 20:00;3.7;756.7;758.8;1.8;79;Ветер
03.03.2015 17:00;4.4;754.9;757;1.6;76;Ветер
03.03.2015 14:00;3.8;753.3;755.3;2.1;87;Ветер
03.03.2015 11:00;3.1;751.2;753.2;1.6;93;Ветер
03.03.2015 08:00;3.1;749.6;751.6;1.6;91;Ветер
03.03.2015 05:00;3.3;748;750;1.2;90;Ветер
03.03.2015 02:00;3.3;746.8;748.8;1.4;91;Ветер
02.03.2015 23:00;3.2;745.4;747.4;0.7;93;Ветер
02.03.2015 20:00;2.2;744.7;746.7;0.8;93;Ветер
02.03.2015 17:00;7.9;743.9;745.9;-1.3;72;Ветер
02.03.2015 14:00;8.4;745.2;747.1;-1.6;63;Ветер
02.03.2015 11:00;7.8;746.8;748.7;-0.3;72;Ветер
02.03.2015 08:00;4.6;747.1;749.2;-0.5;93;Ветер
02.03.2015 05:00;4.4;747.6;749.6;-1;92;Ветер
02.03.2015 02:00;4.8;748.6;750.6;-0.9;92;Ветер
01.03.2015 23:00;5.8;749.5;751.6;-1.5;80;Ветер
01.03.2015 20:00;5.3;751;753;-1.7;73;Ветер
01.03.2015 17:00;7.4;752.7;754.6;-2.5;56;Ветер
01.03.2015 14:00;8;755.2;757.1;-2.2;52;Ветер
01.03.2015 11:00;5.4;757.4;759.5;-1.6;71;Ветер
01.03.2015 08:00;2;759;761;-0.2;91;Ветер
01.03.2015 05:00;2.1;759.2;761.2;-1.3;93;Ветер
01.03.2015 02:00;3;760.5;762.5;-0.6;91;Ветер
28.02.2015 23:00;4;761.1;763.1;0.6;92;Ветер
28.02.2015 20:00;5.5;760.5;762.5;0;88;Ветер
28.02.2015 17:00;5.5;760.5;762.5;-0.1;88;Ветер
28.02.2015 14:00;6.2;760.6;762.6;0;85;Ветер
28.02.2015 11:00;3.2;760.6;762.7;0.3;95;Штиль
28.02.2015 08:00;1.6;760.3;762.4;0.3;94;Штиль
28.02.2015 05:00;1.4;760;762.1;-0.4;94;Штиль
28.02.2015 02:00;2.3;760.4;762.4;-0.1;93;Штиль
27.02.2015 23:00;3.3;760.5;762.6;0;93;Штиль
27.02.2015 20:00;3.5;760.5;762.5;0.2;93;Ветер
27.02.2015 17:00;3.9;760.3;762.4;-0.4;93;Ветер
27.02.2015 14:00;3.9;760.7;762.7;-0.7;95;Ветер
27.02.2015 11:00;2.4;761.4;763.4;-0.5;95;Ветер
27.02.2015 08:00;-0.4;761.9;764;-0.5;96;Штиль
27.02.2015 05:00;-1.8;762.4;764.5;-1.2;94;Ветер
27.02.2015 02:00;-2.2;763.6;765.7;-1;96;Ветер
26.02.2015 23:00;-1.2;764.6;766.7;-0.7;94;Ветер
26.02.2015 20:00;-0.2;765.3;767.4;-0.4;96;Ветер
26.02.2015 17:00;1.8;765.7;767.7;-0.6;95;Ветер
26.02.2015 14:00;2.6;766.3;768.4;-0.4;95;Ветер
26.02.2015 11:00;1.4;766.7;768.8;0.9;94;Ветер
26.02.2015 08:00;0.8;765.8;767.8;0.5;94;Ветер
26.02.2015 05:00;1.2;765.3;767.3;0.7;97;Ветер
26.02.2015 02:00;2.4;764.6;766.7;1;89;Ветер
25.02.2015 23:00;3.4;763.6;765.7;0.6;86;Ветер
25.02.2015 20:00;5.3;763;765;1.2;80;Ветер
25.02.2015 17:00;8.6;761.8;763.8;0.5;58;Ветер
25.02.2015 14:00;8.5;761.3;763.3;0.2;60;Ветер
25.02.2015 11:00;4.2;761.1;763.1;0.8;80;Ветер
25.02.2015 08:00;-1;760.3;762.4;0.9;96;Штиль
25.02.2015 05:00;-1.1;759.4;761.5;0.7;97;Штиль
25.02.2015 02:00;0.2;758.7;760.7;0.8;92;Штиль
24.02.2015 23:00;2.4;757.9;760;1.4;89;Ветер
24.02.2015 20:00;3.7;756.5;758.5;1.8;83;Штиль
24.02.2015 17:00;4.4;754.7;756.7;1.7;81;Ветер
24.02.2015 14:00;4.5;753;755;1.7;82;Ветер
24.02.2015 11:00;4.1;751.3;753.3;2.1;89;Ветер
24.02.2015 08:00;4.1;749.2;751.3;1.2;93;Ветер
24.02.2015 05:00;4.2;748;749.9;0.2;95;Ветер
24.02.2015 02:00;4.4;747.8;749.8;-0.3;93;Ветер
23.02.2015 23:00;4.8;748.1;750.1;-0.5;81;Ветер
23.02.2015 20:00;2.7;748.6;750.6;-0.7;88;Ветер
23.02.2015 17:00;5.2;749.3;751.3;-2;74;Ветер
23.02.2015 14:00;4.8;751.3;753.3;-2.4;73;Ветер
23.02.2015 11:00;0.9;753.7;755.7;-1.1;94;Ветер
23.02.2015 08:00;-2;754.8;756.8;-0.4;96;Ветер
23.02.2015 05:00;-1.2;755.2;757.3;-0.8;94;Штиль
23.02.2015 02:00;2.3;756;758;-0.1;86;Ветер
22.02.2015 23:00;2.8;756.1;758.1;0.7;79;Штиль
22.02.2015 20:00;3.1;755.4;757.4;0.6;75;Штиль
22.02.2015 17:00;4.7;754.8;756.8;0.4;67;Ветер
22.02.2015 14:00;5.8;754.4;756.4;0.5;63;Ветер
22.02.2015 11:00;4.2;753.9;755.9;2;73;Ветер
22.02.2015 08:00;1.6;751.9;754;2.1;78;Ветер
22.02.2015 05:00;3.4;749.8;751.8;3.1;75;Ветер
22.02.2015 02:00;4.5;746.7;748.7;0;44;Ветер
21.02.2015 23:00;4;746.7;748.7;0.3;63;Ветер
21.02.2015 20:00;4.5;746.4;748.3;0.1;58;Ветер
21.02.2015 17:00;7.2;746.3;748.3;-1.6;50;Ветер
21.02.2015 14:00;8.3;747.9;749.8;-2.1;45;Ветер
21.02.2015 11:00;3;750;751.9;-0.9;73;Ветер
21.02.2015 08:00;0;750.9;752.9;-1.5;84;Ветер
21.02.2015 05:00;1.9;752.4;754.4;-1.8;75;Ветер
21.02.2015 02:00;3.4;754.2;756.2;-1.3;73;Ветер
20.02.2015 23:00;3.4;755.5;757.5;-0.2;70;Ветер
20.02.2015 20:00;2.5;755.7;757.7;-0.4;65;Ветер
20.02.2015 17:00;7;756.1;758.2;-1.8;51;Ветер
20.02.2015 14:00;7.6;757.9;759.9;-1.5;52;Ветер
20.02.2015 11:00;3.2;759.4;761.4;-0.8;72;Ветер
20.02.2015 08:00;-0.3;760.2;762.2;-0.9;90;Ветер
20.02.2015 05:00;1.2;761.1;763.1;-1;79;Ветер
20.02.2015 02:00;3.6;762.1;764.1;-0.6;64;Ветер
19.02.2015 23:00;4.4;762.7;764.8;-0.6;60;Ветер
19.02.2015 20:00;5;763.3;765.3;-0.3;69;Ветер
19.02.2015 17:00;5.6;763.6;765.6;-0.6;70;Ветер
19.02.2015 14:00;4.8;764.2;766.2;-0.6;78;Ветер
19.02.2015 11:00;3.6;764.8;766.9;-0.1;88;Ветер
19.02.2015 08:00;2.3;764.9;766.9;-0.8;95;Ветер
19.02.2015 05:00;1.8;765.7;767.7;-1.3;95;Ветер
19.02.2015 02:00;1.7;767;769;-1.1;93;Ветер
18.02.2015 23:00;3;768.1;770.2;-1.8;78;Ветер
18.02.2015 20:00;2.6;769.9;772;-1.3;81;Ветер
18.02.2015 17:00;2.8;771.2;773.3;-1.2;81;Ветер
18.02.2015 14:00;3.1;772.4;774.4;-0.6;81;Ветер
18.02.2015 11:00;1.6;773;775.1;0.1;82;Ветер
18.02.2015 08:00;0.4;772.9;775;-0.1;82;Ветер
18.02.2015 05:00;-0.2;773;775.1;-0.5;59;Ветер
18.02.2015 02:00;-1.2;773.5;775.6;-1.2;44;Ветер
17.02.2015 23:00;-0.3;774.7;776.8;0.3;37;Ветер
17.02.2015 20:00;0.3;774.4;776.5;0.3;35;Ветер
17.02.2015 17:00;3;774.1;776.2;-0.6;30;Ветер
17.02.2015 14:00;2.7;774.7;776.8;-0.9;29;Ветер
17.02.2015 11:00;-1.6;775.6;777.7;-0.3;46;Ветер
17.02.2015 08:00;-6.1;775.9;778;-0.3;56;Ветер
17.02.2015 05:00;-6.2;776.2;778.4;-0.3;58;Ветер
17.02.2015 02:00;-5.2;776.5;778.6;0.3;54;Ветер
16.02.2015 23:00;-4.2;776.2;778.4;0.5;50;Ветер
16.02.2015 20:00;-2.6;775.7;777.8;0.5;39;Ветер
16.02.2015 17:00;-0.6;775.2;777.3;-0.5;36;Ветер
16.02.2015 14:00;0.2;775.7;777.9;-0.6;39;Ветер
16.02.2015 11:00;-2.5;776.3;778.5;0.2;53;Ветер
16.02.2015 08:00;-5.2;776.1;778.3;1.2;59;Ветер
16.02.2015 05:00;-3.5;774.9;777;0.8;61;Ветер
16.02.2015 02:00;-1.6;774.1;776.2;1.2;62;Ветер
15.02.2015 23:00;0.3;772.9;775;1.2;67;Ветер
15.02.2015 20:00;1.3;771.7;773.8;1.2;67;Ветер
15.02.2015 17:00;1.6;770.5;772.5;0.9;71;Ветер
15.02.2015 14:00;1.5;769.6;771.7;0.8;76;Ветер
15.02.2015 11:00;0.8;768.8;770.9;1.6;81;Ветер
15.02.2015 08:00;-0.4;767.2;769.3;1.4;96;Ветер
15.02.2015 05:00;-2.2;765.8;767.9;1.3;96;Ветер
15.02.2015 02:00;-2.4;764.5;766.6;0.9;96;Ветер
14.02.2015 23:00;-1.4;763.6;765.7;0.9;94;Штиль
14.02.2015 20:00;-0.6;762.7;764.8;0.9;92;Ветер
14.02.2015 17:00;5;761.8;763.9;0;61;Ветер
14.02.2015 14:00;4.8;761.8;763.9;-0.7;63;Ветер
14.02.2015 11:00;-1.3;762.5;764.5;0.3;94;Ветер
14.02.2015 08:00;-2.2;762.2;764.3;-0.2;98;Ветер
14.02.2015 05:00;-1.4;762.4;764.4;-0.8;96;Ветер
14.02.2015 02:00;-0.8;763.2;765.3;-0.4;96;Ветер
13.02.2015 23:00;-0.9;763.6;765.7;-0.6;96;Ветер
13.02.2015 20:00;1;764.2;766.3;0.1;92;Ветер
13.02.2015 17:00;2.2;764.1;766.1;-0.7;81;Ветер
13.02.2015 14:00;3.8;764.8;766.9;-1;75;Ветер
13.02.2015 11:00;-0.1;765.8;767.9;-0.3;84;Ветер
13.02.2015 08:00;0;766.1;768.2;-0.2;82;Ветер
13.02.2015 05:00;0.4;766.3;768.4;-0.4;81;Ветер
13.02.2015 02:00;0.6;766.7;768.8;-0.3;83;Ветер
12.02.2015 23:00;1.1;767;769;0.4;81;Ветер
12.02.2015 20:00;1.8;766.6;768.7;0.3;80;Ветер
12.02.2015 17:00;2;766.3;768.3;-0.4;80;Ветер
12.02.2015 14:00;2;766.7;768.7;-0.5;80;Ветер
12.02.2015 11:00;1;767.2;769.3;0.3;87;Ветер
12.02.2015 08:00;1.2;766.9;769;-0.5;87;Ветер
12.02.2015 05:00;1.7;767.4;769.4;-0.1;86;Ветер
12.02.2015 02:00;2.4;767.5;769.6;-0.4;86;Ветер
11.02.2015 23:00;2.1;767.9;770;-0.1;86;Ветер
11.02.2015 20:00;3.1;768;770.1;0.8;86;Ветер
11.02.2015 17:00;3.2;767.2;769.3;0.1;88;Ветер
11.02.2015 14:00;4.4;767.1;769.1;0.6;84;Ветер
11.02.2015 11:00;2.9;766.5;768.6;1;93;Ветер
11.02.2015 08:00;3;765.5;767.6;0.5;93;Ветер
11.02.2015 05:00;2.7;765;767.1;0.2;91;Ветер
11.02.2015 02:00;3.3;764.8;766.8;0.3;91;Ветер
10.02.2015 23:00;3.4;764.5;766.6;0.6;90;Ветер
10.02.2015 20:00;4;763.9;766;0.9;90;Ветер
10.02.2015 17:00;4.6;763;765;-0.1;81;Ветер
10.02.2015 14:00;4.5;763.1;765.1;0.7;86;Ветер
10.02.2015 11:00;2.9;762.4;764.5;1.3;89;Ветер
10.02.2015 08:00;2;761.1;763.2;0.5;91;Ветер
10.02.2015 05:00;2.8;760.6;762.6;0.9;95;Ветер
10.02.2015 02:00;2.4;759.7;761.7;1.2;95;Ветер
09.02.2015 23:00;3.2;758.5;760.6;1.2;91;Ветер
09.02.2015 20:00;2.9;757.3;759.4;1.6;93;Ветер
09.02.2015 17:00;4.1;755.7;757.7;1.6;89;Ветер
09.02.2015 14:00;4.2;754.1;756.1;1.3;85;Ветер
09.02.2015 11:00;3.2;752.8;754.8;0.4;91;Ветер
09.02.2015 08:00;0;752.4;754.4;-1.4;94;Ветер
09.02.2015 05:00;0.2;753.8;755.8;-2.1;71;Ветер
09.02.2015 02:00;0.2;755.9;758;-0.9;59;Ветер
08.02.2015 23:00;0;756.8;758.8;0.3;57;Ветер
08.02.2015 20:00;-2.2;756.5;758.6;1.3;92;Ветер
08.02.2015 17:00;-1.3;755.2;757.2;1.9;86;Ветер
08.02.2015 14:00;0.7;753.3;755.3;1.4;66;Ветер
08.02.2015 11:00;0.4;751.9;753.9;2.3;67;Ветер
08.02.2015 08:00;0.7;749.6;751.6;1.5;69;Ветер
08.02.2015 05:00;0.6;748.1;750.1;0.6;64;Ветер
08.02.2015 02:00;2;747.5;749.5;0.4;66;Ветер
07.02.2015 23:00;2.1;747.1;749.2;-1.5;89;Ветер
07.02.2015 20:00;4.2;748.6;750.6;-3.3;82;Ветер
07.02.2015 17:00;2.4;751.9;753.9;-3.9;93;Ветер
07.02.2015 14:00;2.4;755.8;757.9;-4.4;89;Ветер
07.02.2015 11:00;2.4;760.2;762.2;-2.2;89;Ветер
07.02.2015 08:00;2.5;762.4;764.5;-1.9;87;Ветер
07.02.2015 05:00;2.1;764.3;766.4;-1;89;Ветер
07.02.2015 02:00;2.2;765.3;767.3;-1;86;Ветер
06.02.2015 23:00;2.2;766.3;768.3;-0.5;86;Ветер
06.02.2015 20:00;1.6;766.8;768.9;-0.7;82;Ветер
06.02.2015 17:00;0.3;767.5;769.6;-1.2;76;Ветер
06.02.2015 14:00;0.6;768.7;770.8;-0.9;87;Ветер
06.02.2015 11:00;0;769.6;771.7;-0.1;90;Ветер
06.02.2015 08:00;-1.9;769.7;771.8;-0.5;94;Ветер
06.02.2015 05:00;-2.2;770.2;772.3;-0.4;94;Ветер
06.02.2015 02:00;-2.4;770.6;772.7;0.1;93;Штиль
05.02.2015 23:00;-1.9;770.5;772.6;0.8;94;Ветер
05.02.2015 20:00;-2;769.7;771.8;1;96;Ветер
05.02.2015 17:00;-2.4;768.7;770.8;1;96;Ветер
05.02.2015 14:00;-3.2;767.7;769.8;1.1;95;Ветер
05.02.2015 11:00;-3.2;766.6;768.7;2.2;97;Ветер
05.02.2015 08:00;-3;764.4;766.5;1.1;97;Ветер
05.02.2015 05:00;-3;763.3;765.4;1.4;95;Ветер
05.02.2015 02:00;-2.6;761.9;764;1.3;93;Ветер
04.02.2015 23:00;-1.5;760.6;762.7;1.4;92;Ветер
04.02.2015 20:00;-1.3;759.2;761.3;1.7;92;Ветер
04.02.2015 17:00;-0.8;757.5;759.5;1.1;88;Ветер
04.02.2015 14:00;-1.7;756.4;758.4;0.9;94;Ветер
04.02.2015 11:00;-1.9;755.5;757.5;1.5;91;Ветер
04.02.2015 08:00;-3.3;754;756.1;3.5;93;Штиль
04.02.2015 05:00;-0.9;750.5;754.8;-1.2;92;Ветер
04.02.2015 02:00;-1;751.7;753.8;0.7;90;Ветер
03.02.2015 23:00;0.1;751;753;0.9;82;Ветер
03.02.2015 20:00;0.5;750.1;752.1;1.2;79;Ветер
03.02.2015 17:00;1.3;748.9;751;0.8;69;Ветер
03.02.2015 14:00;1.8;748.1;750.1;0.7;68;Ветер
03.02.2015 11:00;-0.2;747.4;749.5;1.2;82;Ветер
03.02.2015 08:00;-3.4;746.2;748.2;0.8;95;Ветер
03.02.2015 05:00;-1.5;745.4;747.4;0.6;90;Ветер
03.02.2015 02:00;-2.8;744.8;746.8;0.5;86;Ветер
02.02.2015 23:00;-1.5;744.3;746.3;0.5;80;Ветер
02.02.2015 20:00;-0.4;743.8;745.9;0.8;76;Ветер
02.02.2015 17:00;1.5;743;745;0.7;69;Ветер
02.02.2015 14:00;2.1;742.3;744.3;0.7;70;Ветер
02.02.2015 11:00;0.8;741.6;743.6;0.8;79;Ветер
02.02.2015 08:00;0.2;740.8;;0.3;79;Ветер
02.02.2015 05:00;0.2;740.5;742.4;0.1;87;Ветер
02.02.2015 02:00;-1.4;740.4;742.4;-0.1;90;Ветер
01.02.2015 23:00;-0.4;740.5;742.6;1;82;Ветер
01.02.2015 20:00;0.4;739.5;741.5;1.2;77;Ветер
01.02.2015 17:00;2.2;738.3;740.3;1.4;63;Ветер
01.02.2015 14:00;2.2;736.9;738.8;1.4;65;Ветер
01.02.2015 11:00;0;735.5;737.5;2.1;75;Ветер
01.02.2015 08:00;-0.4;733.4;735.4;1.2;88;Ветер
01.02.2015 05:00;-0.4;732.2;734.2;0.4;92;Ветер
01.02.2015 02:00;1;731.8;733.9;0.5;79;Ветер
31.01.2015 23:00;1;731.3;733.3;0.6;83;Ветер
31.01.2015 20:00;0.4;730.7;732.7;0.7;89;Ветер
31.01.2015 17:00;0.8;730;731.9;1.1;90;Ветер
31.01.2015 14:00;1.2;728.9;730.9;-0.2;94;Ветер
31.01.2015 11:00;1.4;729.1;731;0.1;94;Ветер
31.01.2015 08:00;1.5;729;731;0;94;Ветер
31.01.2015 05:00;1.5;729;730.9;-0.6;92;Ветер
31.01.2015 02:00;1.7;729.6;731.5;-1;93;Ветер
30.01.2015 23:00;2.3;730.6;732.5;-1.5;84;Ветер
30.01.2015 20:00;2.4;732.1;734.2;-0.8;77;Ветер
30.01.2015 17:00;1.9;732.9;734.9;-2.1;77;Ветер
30.01.2015 14:00;0.6;735;736.9;-1;79;Ветер
30.01.2015 11:00;-1.4;736;738.1;-0.8;82;Ветер
30.01.2015 08:00;-1.6;736.8;738.8;-0.7;85;Ветер
30.01.2015 05:00;-0.6;737.5;739.5;-0.9;86;Ветер
30.01.2015 02:00;-1;738.4;740.4;;90;Ветер
29.01.2015 23:00;1;739.4;741.4;-0.5;83;Ветер
29.01.2015 20:00;1.5;739.9;741.9;-0.3;80;Ветер
29.01.2015 17:00;2.4;740.2;742.2;-0.1;77;Ветер
29.01.2015 14:00;3;740.3;742.3;0.1;76;Ветер
29.01.2015 11:00;2;740.2;742.2;0.7;86;Ветер
29.01.2015 08:00;0.8;739.5;741.5;-0.8;89;Ветер
29.01.2015 05:00;1.4;740.3;742.3;-2.9;74;Ветер
29.01.2015 02:00;0.6;743.2;745.2;-3.3;81;Ветер
28.01.2015 23:00;0.5;746.5;748.4;-2.9;85;Ветер
28.01.2015 20:00;0.3;749.4;751.4;-2.5;85;Ветер
28.01.2015 17:00;1.2;751.9;754;-1.4;78;Ветер
28.01.2015 14:00;2.5;753.3;755.3;-1.4;84;Ветер
28.01.2015 11:00;2;754.7;756.7;0.1;91;Ветер
28.01.2015 08:00;-0.1;754.6;756.7;-0.3;96;Ветер
28.01.2015 05:00;-0.2;754.9;757;-0.4;94;Ветер
28.01.2015 02:00;-0.9;755.3;757.3;-0.1;94;Штиль
27.01.2015 23:00;-1.5;755.4;757.4;-0.3;92;Ветер
27.01.2015 20:00;-0.2;755.7;757.8;0.5;86;Ветер
27.01.2015 17:00;-0.4;755.2;757.2;0.2;84;Ветер
27.01.2015 14:00;-0.8;755;757;-0.2;77;Ветер
27.01.2015 11:00;-1.8;755.2;757.2;-0.1;78;Ветер
27.01.2015 08:00;-2.6;755.3;757.4;-1.1;76;Ветер
27.01.2015 05:00;-1.1;756.4;758.5;-1.4;75;Ветер
27.01.2015 02:00;-0.7;757.8;759.8;-2;74;Ветер
26.01.2015 23:00;0;759.8;761.9;-1.7;74;Ветер
26.01.2015 20:00;0.6;761.5;763.6;-1.1;67;Ветер
26.01.2015 17:00;1.3;762.6;764.7;-1.3;69;Ветер
26.01.2015 14:00;2.2;763.9;766;-1.1;63;Ветер
26.01.2015 11:00;1;765;767.1;-0.2;94;Ветер
26.01.2015 08:00;0;765.2;767.3;0.2;96;Ветер
26.01.2015 05:00;1;765;767;-0.1;94;Ветер
26.01.2015 02:00;0.5;765.1;767.2;-0.1;94;Ветер
25.01.2015 23:00;-0.3;765.2;767.3;0.3;94;Штиль
25.01.2015 20:00;-0.4;764.9;767;0.7;94;Штиль
25.01.2015 17:00;-0.2;764.2;766.3;0.6;90;Ветер
25.01.2015 14:00;0.2;763.6;765.7;0;89;Ветер
25.01.2015 11:00;-0.8;763.6;765.6;0.8;92;Ветер
25.01.2015 08:00;-1.7;762.8;764.9;0.4;92;Штиль
25.01.2015 05:00;-1.8;762.4;764.5;-0.1;92;Ветер
25.01.2015 02:00;-2;762.5;764.6;-0.4;91;Ветер
24.01.2015 23:00;-2.2;762.9;765;-0.1;91;Ветер
24.01.2015 20:00;-2.4;763;765.1;-0.4;91;Ветер
24.01.2015 17:00;-2.8;763.4;765.5;-1.1;89;Ветер
24.01.2015 14:00;-1.4;764.5;766.5;-0.6;81;Ветер
24.01.2015 11:00;-1.2;765.1;767.2;0;90;Ветер
24.01.2015 08:00;-1.2;765.1;767.2;-0.6;92;Ветер
24.01.2015 05:00;-0.6;765.7;767.8;0;94;Ветер
24.01.2015 02:00;-0.5;765.7;767.7;-0.1;96;Штиль
23.01.2015 23:00;-0.9;765.8;767.9;0.6;94;Штиль
23.01.2015 20:00;0.4;765.2;767.3;0.4;87;Ветер
23.01.2015 17:00;0.4;764.8;766.9;0.6;85;Ветер
23.01.2015 14:00;0.5;764.2;766.3;0;85;Ветер
23.01.2015 11:00;-0.2;764.2;766.3;0.3;90;Ветер
23.01.2015 08:00;-0.5;763.9;766;-0.1;94;Ветер
23.01.2015 05:00;-0.4;764;766.1;-0.5;96;Ветер
23.01.2015 02:00;-0.7;764.5;766.6;-0.2;96;Ветер
22.01.2015 23:00;-1.4;764.7;766.8;-0.1;94;Ветер
22.01.2015 20:00;-1.7;764.8;766.9;0.5;90;Штиль
22.01.2015 17:00;1;764.3;766.4;0;79;Ветер
22.01.2015 14:00;2.1;764.3;766.3;0;75;Ветер
22.01.2015 11:00;0.7;764.3;766.3;0.9;94;Штиль
22.01.2015 08:00;0.2;763.4;765.4;0.4;96;Штиль
22.01.2015 05:00;-0.2;763;765.1;0.1;96;Штиль
22.01.2015 02:00;-0.4;762.9;765;0.4;96;Штиль
21.01.2015 23:00;0.5;762.5;764.5;0.8;94;Штиль
21.01.2015 20:00;0.2;761.7;763.7;0.8;96;Ветер
21.01.2015 17:00;0.3;760.9;763;0.3;92;Ветер
21.01.2015 14:00;0.1;760.6;762.6;0.3;92;Ветер
21.01.2015 11:00;-0.8;760.3;762.4;0.5;95;Ветер
21.01.2015 08:00;-1;759.8;761.9;-0.3;95;Ветер
21.01.2015 05:00;-1;760.1;762.2;-1;97;Ветер
21.01.2015 02:00;-1;761.1;763.1;-0.3;95;Ветер
20.01.2015 23:00;-1;761.4;763.5;-0.3;91;Ветер
20.01.2015 20:00;-1.6;761.7;763.8;-0.4;90;Ветер
20.01.2015 17:00;-2;762.1;764.2;-0.6;94;Ветер
20.01.2015 14:00;-1.6;762.7;764.8;-0.6;92;Ветер
20.01.2015 11:00;-2;763.3;765.4;0.3;86;Ветер
20.01.2015 08:00;-2.2;763;765.1;0;85;Ветер
20.01.2015 05:00;-2.4;763;765.1;-0.4;85;Ветер
20.01.2015 02:00;-2;763.4;765.5;-0.2;94;Ветер
19.01.2015 23:00;-1.6;763.6;765.7;0;96;Ветер
19.01.2015 20:00;-1.5;763.6;765.7;0.1;96;Ветер
19.01.2015 17:00;-0.9;763.5;765.6;0.2;95;Ветер
19.01.2015 14:00;-0.1;763.3;765.4;-0.3;94;Ветер
19.01.2015 11:00;-0.8;763.6;765.7;0.6;95;Ветер
19.01.2015 08:00;-0.2;763;765.1;0.1;92;Штиль
19.01.2015 05:00;-0.9;762.9;765;0.2;95;Ветер
19.01.2015 02:00;-1.7;762.7;764.8;0.3;94;Ветер
18.01.2015 23:00;-1.7;762.4;764.5;0.6;94;Ветер
18.01.2015 20:00;-1;761.8;763.9;0.2;90;Ветер
18.01.2015 17:00;2;761.6;763.6;-0.1;77;Ветер
18.01.2015 14:00;4.5;761.7;763.7;0.2;70;Ветер
18.01.2015 11:00;2;761.5;763.6;0.5;84;Ветер
18.01.2015 08:00;0.4;761;763;0.6;90;Ветер
18.01.2015 05:00;1.3;760.4;762.4;0.7;91;Ветер
18.01.2015 02:00;2;759.7;761.8;0.6;87;Ветер
17.01.2015 23:00;2.6;759.1;761.2;1.5;87;Ветер
17.01.2015 20:00;2.6;757.6;759.6;2.1;93;Ветер
17.01.2015 17:00;3.8;755.5;757.6;1.4;95;Ветер
17.01.2015 14:00;3;754.1;756.1;1.3;93;Ветер
17.01.2015 11:00;3.9;752.8;754.8;0.3;90;Штиль
17.01.2015 08:00;3.6;752.5;754.4;-0.6;93;Ветер
17.01.2015 05:00;3.7;753.1;755.1;-1.5;88;Ветер
17.01.2015 02:00;3.5;754.6;756.7;-0.3;90;Штиль
16.01.2015 23:00;4.8;754.9;756.8;-0.4;83;Штиль
16.01.2015 20:00;4.9;755.3;757.3;0.7;79;Ветер
16.01.2015 17:00;6.6;754.6;756.7;1;;Ветер
16.01.2015 14:00;8.3;753.6;755.5;0.5;66;Ветер
16.01.2015 11:00;6;753.1;755.1;1.2;75;Ветер
16.01.2015 08:00;4.8;751.9;753.9;0;79;Ветер
16.01.2015 05:00;3.7;751.9;753.9;-0.4;74;Ветер
16.01.2015 02:00;3.3;752.3;754.3;-1.1;72;Ветер
15.01.2015 23:00;2.6;753.4;755.5;-1.8;76;Ветер
15.01.2015 20:00;1.5;755.2;757.3;-1.6;87;Ветер
15.01.2015 17:00;1.8;756.8;758.8;-1.2;87;Ветер
15.01.2015 14:00;2;758;760;-0.7;91;Ветер
15.01.2015 11:00;1.5;758.7;760.7;1.1;87;Ветер
15.01.2015 08:00;0.2;757.6;759.7;0.8;89;Ветер
